date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-08-12,SKU-LIG-128,159,424,28,531
2024-08-12,SKU-LIG-129,1304,0,14,326
2024-08-12,SKU-LIG-130,233,266,14,333
2024-08-12,SKU-LIG-131,541,618,28,773
2024-08-12,SKU-LIG-132,303,0,14,253
2024-08-12,SKU-LIG-133,129,344,14,431
2024-08-12,SKU-LIG-134,33,89,7,112
2024-08-12,SKU-LIG-135,226,258,14,323
2024-08-12,SKU-LIG-136,162,432,28,540
2024-08-12,SKU-LIG-137,792,0,14,317
2024-08-12,SKU-LIG-138,204,233,28,292
2024-08-12,SKU-LIG-139,1680,0,21,672
2024-08-12,SKU-LIG-140,197,0,7,79
2024-08-12,SKU-LIG-141,171,458,21,573
2024-08-12,SKU-LIG-142,2016,0,21,504
2024-08-12,SKU-LIG-143,74,85,7,107
2024-08-12,SKU-LIG-144,304,0,7,76
2024-08-12,SKU-LIG-145,257,0,7,103
2024-08-12,SKU-LIG-146,1167,0,21,467
2024-08-12,SKU-LIG-147,107,285,28,357
2024-08-12,SKU-LIG-148,275,315,21,394
2024-08-12,SKU-LIG-149,712,0,7,178
2024-08-12,SKU-LIG-150,127,340,21,425
2024-08-12,SKU-LIG-151,682,0,28,273
2024-08-12,SKU-LIG-152,33,88,7,111
2024-08-12,SKU-LIG-153,529,0,28,441
2024-08-12,SKU-LIG-154,435,497,21,622
2024-08-12,SKU-LIG-155,358,0,28,299
2024-08-12,SKU-LIG-156,408,0,7,102
2024-08-12,SKU-LIG-157,74,85,7,107
2024-08-12,SKU-LIG-158,273,312,14,391
2024-08-12,SKU-LIG-159,810,0,14,324
2024-08-12,SKU-LIG-160,277,316,14,396
2024-08-12,SKU-SMA-161,1536,0,28,384
2024-08-12,SKU-SMA-162,57,65,7,82
2024-08-12,SKU-SMA-163,120,322,28,403
2024-08-12,SKU-SMA-164,123,140,14,176
2024-08-12,SKU-SMA-165,1288,0,21,322
2024-08-12,SKU-SMA-166,103,0,7,86
2024-08-12,SKU-SMA-167,876,0,21,219
2024-08-12,SKU-SMA-168,940,0,28,784
2024-08-12,SKU-SMA-169,1300,0,14,325
2024-08-12,SKU-SMA-170,140,160,7,201
2024-08-12,SKU-SMA-171,3484,0,28,871
2024-08-12,SKU-SMA-172,287,328,21,410
2024-08-12,SKU-SMA-173,169,452,28,566
2024-08-12,SKU-SMA-174,136,364,28,456
2024-08-12,SKU-SMA-175,156,0,7,130
2024-08-12,SKU-SMA-176,868,0,14,217
2024-08-12,SKU-SMA-177,138,368,21,461
2024-08-12,SKU-SMA-178,163,436,28,546
2024-08-12,SKU-SMA-179,228,260,14,326
2024-08-12,SKU-SMA-180,445,509,21,637
2024-08-12,SKU-SMA-181,391,447,21,559
2024-08-12,SKU-SMA-182,591,0,21,493
2024-08-12,SKU-SMA-183,80,215,28,269
2024-08-12,SKU-SMA-184,212,243,21,304
2024-08-12,SKU-SMA-185,369,422,21,528
2024-08-12,SKU-SMA-186,746,0,21,622
2024-08-12,SKU-SMA-187,1210,0,21,484
2024-08-12,SKU-SMA-188,59,159,21,199
2024-08-12,SKU-SMA-189,1912,0,28,765
2024-08-12,SKU-SMA-190,280,320,14,401
2024-08-12,SKU-SMA-191,1597,0,28,639
2024-08-12,SKU-SMA-192,916,0,28,764
2024-08-12,SKU-SMA-193,692,0,21,277
2024-08-12,SKU-SMA-194,420,480,28,600
2024-08-12,SKU-SMA-195,95,109,7,137
2024-08-12,SKU-SMA-196,98,263,21,329
2024-08-12,SKU-SMA-197,2764,0,21,691
2024-08-12,SKU-SMA-198,680,0,14,272
2024-08-12,SKU-SMA-199,3196,0,28,799
2024-08-12,SKU-SMA-200,203,541,21,677
2024-08-19,SKU-BED-001,1122,0,14,449
2024-08-19,SKU-BED-002,165,440,21,551
2024-08-19,SKU-BED-003,772,0,7,193
2024-08-19,SKU-BED-004,108,289,28,362
2024-08-19,SKU-BED-005,241,276,21,345
2024-08-19,SKU-BED-006,768,0,28,640
2024-08-19,SKU-BED-007,1051,0,28,876
2024-08-19,SKU-BED-008,446,510,28,638
2024-08-19,SKU-BED-009,258,0,7,215
2024-08-19,SKU-BED-010,151,403,28,504
2024-08-19,SKU-BED-011,2210,0,28,884
2024-08-19,SKU-BED-012,67,76,7,96
2024-08-19,SKU-BED-013,584,0,21,487
2024-08-19,SKU-BED-014,567,648,28,810
2024-08-19,SKU-BED-015,498,0,28,415
2024-08-19,SKU-BED-016,125,144,7,180
2024-08-19,SKU-BED-017,136,363,28,454
2024-08-19,SKU-BED-018,639,0,21,533
2024-08-19,SKU-BED-019,712,0,21,594
2024-08-19,SKU-BED-020,1967,0,28,787
2024-08-19,SKU-BED-021,568,0,21,474
2024-08-19,SKU-BED-022,1116,0,28,279
2024-08-19,SKU-BED-023,213,244,14,305
2024-08-19,SKU-BED-024,156,417,21,522
2024-08-19,SKU-BED-025,22,59,7,74
2024-08-19,SKU-BED-026,1372,0,14,343
2024-08-19,SKU-BED-027,234,0,21,195
2024-08-19,SKU-BED-028,480,0,21,400
2024-08-19,SKU-BED-029,130,348,21,436
2024-08-19,SKU-BED-030,162,0,7,135
2024-08-19,SKU-BED-031,927,0,21,371
2024-08-19,SKU-BED-032,595,680,28,851
2024-08-19,SKU-BED-033,1120,0,14,280
2024-08-19,SKU-BED-034,61,70,7,88
2024-08-19,SKU-BED-035,55,148,14,185
2024-08-19,SKU-BED-036,1804,0,21,451
2024-08-19,SKU-BED-037,860,0,14,344
2024-08-19,SKU-BED-038,830,0,14,332
2024-08-19,SKU-BED-039,542,0,7,217
2024-08-19,SKU-BED-040,135,154,7,193
2024-08-19,SKU-FUR-041,564,0,7,141
2024-08-19,SKU-FUR-042,1007,0,14,403
2024-08-19,SKU-FUR-043,48,129,7,162
2024-08-19,SKU-FUR-044,280,0,14,234
2024-08-19,SKU-FUR-045,374,0,21,312
2024-08-19,SKU-FUR-046,792,0,21,660
2024-08-19,SKU-FUR-047,65,175,14,219
2024-08-19,SKU-FUR-048,332,0,14,277
2024-08-19,SKU-FUR-049,945,0,14,378
2024-08-19,SKU-FUR-050,221,253,14,317
2024-08-19,SKU-FUR-051,157,420,21,525
2024-08-19,SKU-FUR-052,142,0,7,119
2024-08-19,SKU-FUR-053,584,0,7,146
2024-08-19,SKU-FUR-054,1880,0,28,470
2024-08-19,SKU-FUR-055,130,347,21,434
2024-08-19,SKU-FUR-056,85,97,7,122
2024-08-19,SKU-FUR-057,1062,0,28,425
2024-08-19,SKU-FUR-058,822,0,21,329
2024-08-19,SKU-FUR-059,195,0,7,163
2024-08-19,SKU-FUR-060,3372,0,28,843
2024-08-19,SKU-FUR-061,1876,0,21,469
2024-08-19,SKU-FUR-062,104,119,7,149
2024-08-19,SKU-FUR-063,228,0,14,190
2024-08-19,SKU-FUR-064,62,165,14,207
2024-08-19,SKU-FUR-065,367,420,28,525
2024-08-19,SKU-FUR-066,1562,0,28,625
2024-08-19,SKU-FUR-067,775,0,21,310
2024-08-19,SKU-FUR-068,85,228,14,285
2024-08-19,SKU-FUR-069,2920,0,28,730
2024-08-19,SKU-FUR-070,165,442,28,553
2024-08-19,SKU-FUR-071,45,52,7,65
2024-08-19,SKU-FUR-072,33,89,7,112
2024-08-19,SKU-FUR-073,156,0,7,130
2024-08-19,SKU-FUR-074,30,82,7,103
2024-08-19,SKU-FUR-075,2792,0,28,698
2024-08-19,SKU-FUR-076,112,299,21,374
2024-08-19,SKU-FUR-077,1557,0,28,623
2024-08-19,SKU-FUR-078,72,192,14,241
2024-08-19,SKU-FUR-079,575,0,7,230
2024-08-19,SKU-FUR-080,387,0,7,155
2024-08-19,SKU-DEC-081,585,0,28,488
2024-08-19,SKU-DEC-082,83,222,14,278
2024-08-19,SKU-DEC-083,572,0,14,229
2024-08-19,SKU-DEC-084,243,0,14,203
2024-08-19,SKU-DEC-085,386,441,21,552
2024-08-19,SKU-DEC-086,1392,0,21,348
2024-08-19,SKU-DEC-087,112,300,14,375
2024-08-19,SKU-DEC-088,266,0,7,222
2024-08-19,SKU-DEC-089,500,572,28,715
2024-08-19,SKU-DEC-090,66,76,7,95
2024-08-19,SKU-DEC-091,261,299,14,374
2024-08-19,SKU-DEC-092,65,174,14,218
2024-08-19,SKU-DEC-093,583,0,21,486
2024-08-19,SKU-DEC-094,1524,0,14,381
2024-08-19,SKU-DEC-095,2612,0,28,653
2024-08-19,SKU-DEC-096,478,546,21,683
2024-08-19,SKU-DEC-097,242,0,7,202
2024-08-19,SKU-DEC-098,280,0,7,112
2024-08-19,SKU-DEC-099,1480,0,21,370
2024-08-19,SKU-DEC-100,546,0,28,455
2024-08-19,SKU-DEC-101,1362,0,21,545
2024-08-19,SKU-DEC-102,176,201,21,252
2024-08-19,SKU-DEC-103,63,168,21,211
2024-08-19,SKU-DEC-104,345,0,28,288
2024-08-19,SKU-DEC-105,1120,0,28,448
2024-08-19,SKU-DEC-106,531,0,14,443
2024-08-19,SKU-DEC-107,408,0,14,340
2024-08-19,SKU-DEC-108,1420,0,21,568
2024-08-19,SKU-DEC-109,1280,0,28,320
2024-08-19,SKU-DEC-110,78,0,7,65
2024-08-19,SKU-DEC-111,99,265,21,332
2024-08-19,SKU-DEC-112,715,0,14,286
2024-08-19,SKU-DEC-113,251,288,21,360
2024-08-19,SKU-DEC-114,472,540,21,675
2024-08-19,SKU-DEC-115,252,0,14,210
2024-08-19,SKU-DEC-116,517,0,7,207
2024-08-19,SKU-DEC-117,196,0,14,164
2024-08-19,SKU-DEC-118,737,0,28,295
2024-08-19,SKU-DEC-119,523,0,21,436
2024-08-19,SKU-DEC-120,1597,0,28,639
2024-08-19,SKU-LIG-121,2136,0,21,534
2024-08-19,SKU-LIG-122,185,212,21,265
2024-08-19,SKU-LIG-123,956,0,28,797
2024-08-19,SKU-LIG-124,133,355,14,444
2024-08-19,SKU-LIG-125,69,184,21,231
2024-08-19,SKU-LIG-126,1256,0,21,314
2024-08-19,SKU-LIG-127,46,124,7,156
2024-08-19,SKU-LIG-128,637,0,28,531
2024-08-19,SKU-LIG-129,782,0,28,652
2024-08-19,SKU-LIG-130,415,0,7,166
2024-08-19,SKU-LIG-131,1447,0,21,579
2024-08-19,SKU-LIG-132,950,0,21,380
2024-08-19,SKU-LIG-133,860,0,7,215
2024-08-19,SKU-LIG-134,33,89,7,112
2024-08-19,SKU-LIG-135,226,258,14,323
2024-08-19,SKU-LIG-136,94,108,7,135
2024-08-19,SKU-LIG-137,792,0,14,317
2024-08-19,SKU-LIG-138,584,0,14,146
2024-08-19,SKU-LIG-139,896,0,7,224
2024-08-19,SKU-LIG-140,316,0,7,79
2024-08-19,SKU-LIG-141,229,0,7,191
2024-08-19,SKU-LIG-142,151,403,21,504
2024-08-19,SKU-LIG-143,149,171,14,214
2024-08-19,SKU-LIG-144,916,0,21,229
2024-08-19,SKU-LIG-145,30,82,7,103
2024-08-19,SKU-LIG-146,373,0,14,311
2024-08-19,SKU-LIG-147,106,0,7,89
2024-08-19,SKU-LIG-148,118,315,21,394
2024-08-19,SKU-LIG-149,1340,0,21,536
2024-08-19,SKU-LIG-150,680,0,28,567
2024-08-19,SKU-LIG-151,1092,0,28,273
2024-08-19,SKU-LIG-152,311,356,28,445
2024-08-19,SKU-LIG-153,99,264,21,331
2024-08-19,SKU-LIG-154,62,165,7,207
2024-08-19,SKU-LIG-155,22,59,7,74
2024-08-19,SKU-LIG-156,408,0,7,102
2024-08-19,SKU-LIG-157,128,0,7,107
2024-08-19,SKU-LIG-158,2348,0,21,587
2024-08-19,SKU-LIG-159,1215,0,21,486
2024-08-19,SKU-LIG-160,415,475,21,594
2024-08-19,SKU-SMA-161,115,307,28,384
2024-08-19,SKU-SMA-162,98,0,7,82
2024-08-19,SKU-SMA-163,90,241,21,302
2024-08-19,SKU-SMA-164,880,0,28,352
2024-08-19,SKU-SMA-165,258,0,14,215
2024-08-19,SKU-SMA-166,416,0,28,347
2024-08-19,SKU-SMA-167,87,233,28,292
2024-08-19,SKU-SMA-168,411,470,21,588
2024-08-19,SKU-SMA-169,227,260,14,325
2024-08-19,SKU-SMA-170,60,160,7,201
2024-08-19,SKU-SMA-171,304,348,14,435
2024-08-19,SKU-SMA-172,163,0,7,136
2024-08-19,SKU-SMA-173,84,226,14,283
2024-08-19,SKU-SMA-174,136,364,28,456
2024-08-19,SKU-SMA-175,182,208,14,261
2024-08-19,SKU-SMA-176,391,0,21,326
2024-08-19,SKU-SMA-177,92,245,14,307
2024-08-19,SKU-SMA-178,340,0,7,136
2024-08-19,SKU-SMA-179,1304,0,14,326
2024-08-19,SKU-SMA-180,1060,0,14,424
2024-08-19,SKU-SMA-181,223,596,28,745
2024-08-19,SKU-SMA-182,197,525,28,657
2024-08-19,SKU-SMA-183,141,161,21,202
2024-08-19,SKU-SMA-184,404,0,7,101
2024-08-19,SKU-SMA-185,1762,0,28,705
2024-08-19,SKU-SMA-186,290,332,14,415
2024-08-19,SKU-SMA-187,1292,0,14,323
2024-08-19,SKU-SMA-188,39,105,14,132
2024-08-19,SKU-SMA-189,3060,0,28,765
2024-08-19,SKU-SMA-190,421,481,21,602
2024-08-19,SKU-SMA-191,47,127,7,159
2024-08-19,SKU-SMA-192,57,152,7,191
2024-08-19,SKU-SMA-193,442,0,28,369
2024-08-19,SKU-SMA-194,2400,0,28,600
2024-08-19,SKU-SMA-195,1027,0,21,411
2024-08-19,SKU-SMA-196,131,350,28,438
2024-08-19,SKU-SMA-197,276,0,7,230
2024-08-19,SKU-SMA-198,340,0,7,136
2024-08-19,SKU-SMA-199,119,319,14,399
2024-08-19,SKU-SMA-200,900,0,7,225
2024-08-26,SKU-BED-001,268,0,7,224
2024-08-26,SKU-BED-002,220,587,28,734
2024-08-26,SKU-BED-003,482,0,7,193
2024-08-26,SKU-BED-004,108,0,7,90
2024-08-26,SKU-BED-005,322,368,28,461
2024-08-26,SKU-BED-006,192,512,28,640
2024-08-26,SKU-BED-007,1642,0,21,657
2024-08-26,SKU-BED-008,1595,0,28,638
2024-08-26,SKU-BED-009,1077,0,14,431
2024-08-26,SKU-BED-010,352,403,28,504
2024-08-26,SKU-BED-011,154,176,7,221
2024-08-26,SKU-BED-012,67,76,7,96
2024-08-26,SKU-BED-013,340,389,21,487
2024-08-26,SKU-BED-014,567,648,28,810
2024-08-26,SKU-BED-015,123,0,7,103
2024-08-26,SKU-BED-016,2160,0,21,540
2024-08-26,SKU-BED-017,33,90,7,113
2024-08-26,SKU-BED-018,2844,0,28,711
2024-08-26,SKU-BED-019,990,0,14,396
2024-08-26,SKU-BED-020,708,0,21,590
2024-08-26,SKU-BED-021,632,0,7,158
2024-08-26,SKU-BED-022,82,0,7,69
2024-08-26,SKU-BED-023,762,0,14,305
2024-08-26,SKU-BED-024,52,139,7,174
2024-08-26,SKU-BED-025,51,59,7,74
2024-08-26,SKU-BED-026,1717,0,28,687
2024-08-26,SKU-BED-027,78,208,28,260
2024-08-26,SKU-BED-028,1000,0,21,400
2024-08-26,SKU-BED-029,174,0,7,145
2024-08-26,SKU-BED-030,162,434,28,543
2024-08-26,SKU-BED-031,148,396,28,495
2024-08-26,SKU-BED-032,446,510,21,638
2024-08-26,SKU-BED-033,196,224,14,280
2024-08-26,SKU-BED-034,61,70,7,88
2024-08-26,SKU-BED-035,110,0,7,92
2024-08-26,SKU-BED-036,541,0,21,451
2024-08-26,SKU-BED-037,1290,0,21,516
2024-08-26,SKU-BED-038,830,0,14,332
2024-08-26,SKU-BED-039,608,695,28,869
2024-08-26,SKU-BED-040,115,308,14,386
2024-08-26,SKU-FUR-041,2256,0,28,564
2024-08-26,SKU-FUR-042,483,0,14,403
2024-08-26,SKU-FUR-043,390,0,14,325
2024-08-26,SKU-FUR-044,1404,0,21,351
2024-08-26,SKU-FUR-045,72,83,7,104
2024-08-26,SKU-FUR-046,198,528,21,660
2024-08-26,SKU-FUR-047,153,175,14,219
2024-08-26,SKU-FUR-048,193,221,14,277
2024-08-26,SKU-FUR-049,945,0,14,378
2024-08-26,SKU-FUR-050,792,0,14,317
2024-08-26,SKU-FUR-051,105,280,14,350
2024-08-26,SKU-FUR-052,71,191,14,239
2024-08-26,SKU-FUR-053,204,233,14,292
2024-08-26,SKU-FUR-054,1175,0,28,470
2024-08-26,SKU-FUR-055,360,0,7,144
2024-08-26,SKU-FUR-056,612,0,14,245
2024-08-26,SKU-FUR-057,127,0,7,106
2024-08-26,SKU-FUR-058,822,0,21,329
2024-08-26,SKU-FUR-059,782,0,28,652
2024-08-26,SKU-FUR-060,126,336,14,421
2024-08-26,SKU-FUR-061,187,500,28,625
2024-08-26,SKU-FUR-062,89,239,14,299
2024-08-26,SKU-FUR-063,456,0,28,380
2024-08-26,SKU-FUR-064,124,331,28,414
2024-08-26,SKU-FUR-065,314,0,14,262
2024-08-26,SKU-FUR-066,374,0,14,312
2024-08-26,SKU-FUR-067,1240,0,21,310
2024-08-26,SKU-FUR-068,171,456,28,571
2024-08-26,SKU-FUR-069,219,584,28,730
2024-08-26,SKU-FUR-070,1035,0,21,414
2024-08-26,SKU-FUR-071,91,104,14,131
2024-08-26,SKU-FUR-072,134,359,28,449
2024-08-26,SKU-FUR-073,1568,0,21,392
2024-08-26,SKU-FUR-074,1660,0,28,415
2024-08-26,SKU-FUR-075,696,0,7,174
2024-08-26,SKU-FUR-076,149,399,28,499
2024-08-26,SKU-FUR-077,46,124,7,155
2024-08-26,SKU-FUR-078,253,289,21,362
2024-08-26,SKU-FUR-079,2764,0,21,691
2024-08-26,SKU-FUR-080,139,372,21,466
2024-08-26,SKU-DEC-081,170,195,14,244
2024-08-26,SKU-DEC-082,1112,0,14,278
2024-08-26,SKU-DEC-083,136,0,7,114
2024-08-26,SKU-DEC-084,284,324,28,406
2024-08-26,SKU-DEC-085,1380,0,21,552
2024-08-26,SKU-DEC-086,417,0,21,348
2024-08-26,SKU-DEC-087,394,450,21,563
2024-08-26,SKU-DEC-088,2672,0,21,668
2024-08-26,SKU-DEC-089,124,142,7,178
2024-08-26,SKU-DEC-090,760,0,14,190
2024-08-26,SKU-DEC-091,897,0,28,748
2024-08-26,SKU-DEC-092,545,0,14,218
2024-08-26,SKU-DEC-093,1215,0,21,486
2024-08-26,SKU-DEC-094,2288,0,21,572
2024-08-26,SKU-DEC-095,586,0,21,489
2024-08-26,SKU-DEC-096,546,0,14,455
2024-08-26,SKU-DEC-097,141,161,7,202
2024-08-26,SKU-DEC-098,157,180,14,225
2024-08-26,SKU-DEC-099,111,296,21,370
2024-08-26,SKU-DEC-100,282,0,7,113
2024-08-26,SKU-DEC-101,381,436,21,545
2024-08-26,SKU-DEC-102,630,0,21,252
2024-08-26,SKU-DEC-103,197,225,28,282
2024-08-26,SKU-DEC-104,64,172,21,216
2024-08-26,SKU-DEC-105,537,0,28,448
2024-08-26,SKU-DEC-106,620,708,28,886
2024-08-26,SKU-DEC-107,2720,0,28,680
2024-08-26,SKU-DEC-108,113,302,14,378
2024-08-26,SKU-DEC-109,400,0,14,160
2024-08-26,SKU-DEC-110,325,0,14,130
2024-08-26,SKU-DEC-111,77,88,7,110
2024-08-26,SKU-DEC-112,401,458,28,573
2024-08-26,SKU-DEC-113,300,0,7,120
2024-08-26,SKU-DEC-114,67,180,7,225
2024-08-26,SKU-DEC-115,525,0,14,210
2024-08-26,SKU-DEC-116,498,0,14,415
2024-08-26,SKU-DEC-117,196,0,14,164
2024-08-26,SKU-DEC-118,552,0,21,221
2024-08-26,SKU-DEC-119,130,348,21,436
2024-08-26,SKU-DEC-120,335,383,21,479
2024-08-26,SKU-LIG-121,445,0,7,178
2024-08-26,SKU-LIG-122,61,70,7,88
2024-08-26,SKU-LIG-123,239,637,28,797
2024-08-26,SKU-LIG-124,622,711,28,889
2024-08-26,SKU-LIG-125,616,0,14,154
2024-08-26,SKU-LIG-126,836,0,14,209
2024-08-26,SKU-LIG-127,390,0,7,156
2024-08-26,SKU-LIG-128,79,212,14,265
2024-08-26,SKU-LIG-129,391,0,14,326
2024-08-26,SKU-LIG-130,1332,0,14,333
2024-08-26,SKU-LIG-131,57,154,7,193
2024-08-26,SKU-LIG-132,608,0,28,507
2024-08-26,SKU-LIG-133,301,344,14,431
2024-08-26,SKU-LIG-134,236,270,21,338
2024-08-26,SKU-LIG-135,145,388,21,485
2024-08-26,SKU-LIG-136,189,216,14,270
2024-08-26,SKU-LIG-137,1187,0,21,475
2024-08-26,SKU-LIG-138,547,0,21,219
2024-08-26,SKU-LIG-139,269,717,28,897
2024-08-26,SKU-LIG-140,94,0,7,79
2024-08-26,SKU-LIG-141,1910,0,28,764
2024-08-26,SKU-LIG-142,235,268,14,336
2024-08-26,SKU-LIG-143,300,343,28,429
2024-08-26,SKU-LIG-144,274,0,21,229
2024-08-26,SKU-LIG-145,92,247,21,309
2024-08-26,SKU-LIG-146,373,0,14,311
2024-08-26,SKU-LIG-147,124,142,14,178
2024-08-26,SKU-LIG-148,472,0,21,394
2024-08-26,SKU-LIG-149,1340,0,21,536
2024-08-26,SKU-LIG-150,198,226,14,283
2024-08-26,SKU-LIG-151,512,0,21,205
2024-08-26,SKU-LIG-152,888,0,14,222
2024-08-26,SKU-LIG-153,264,0,14,220
2024-08-26,SKU-LIG-154,124,331,14,414
2024-08-26,SKU-LIG-155,596,0,14,149
2024-08-26,SKU-LIG-156,408,0,7,102
2024-08-26,SKU-LIG-157,149,171,14,214
2024-08-26,SKU-LIG-158,58,156,7,195
2024-08-26,SKU-LIG-159,583,0,21,486
2024-08-26,SKU-LIG-160,792,0,7,198
2024-08-26,SKU-SMA-161,768,0,14,192
2024-08-26,SKU-SMA-162,615,0,21,246
2024-08-26,SKU-SMA-163,60,160,14,201
2024-08-26,SKU-SMA-164,440,0,14,176
2024-08-26,SKU-SMA-165,428,0,7,107
2024-08-26,SKU-SMA-166,215,0,7,86
2024-08-26,SKU-SMA-167,365,0,14,146
2024-08-26,SKU-SMA-168,1470,0,21,588
2024-08-26,SKU-SMA-169,405,0,7,162
2024-08-26,SKU-SMA-170,1005,0,14,402
2024-08-26,SKU-SMA-171,1087,0,14,435
2024-08-26,SKU-SMA-172,327,0,14,273
2024-08-26,SKU-SMA-173,2264,0,28,566
2024-08-26,SKU-SMA-174,912,0,14,228
2024-08-26,SKU-SMA-175,520,0,7,130
2024-08-26,SKU-SMA-176,32,86,7,108
2024-08-26,SKU-SMA-177,1535,0,28,614
2024-08-26,SKU-SMA-178,163,436,28,546
2024-08-26,SKU-SMA-179,1632,0,28,653
2024-08-26,SKU-SMA-180,296,339,14,424
2024-08-26,SKU-SMA-181,167,447,21,559
2024-08-26,SKU-SMA-182,1232,0,21,493
2024-08-26,SKU-SMA-183,46,53,7,67
2024-08-26,SKU-SMA-184,1620,0,28,405
2024-08-26,SKU-SMA-185,880,0,14,352
2024-08-26,SKU-SMA-186,3320,0,28,830
2024-08-26,SKU-SMA-187,1210,0,21,484
2024-08-26,SKU-SMA-188,796,0,21,199
2024-08-26,SKU-SMA-189,477,0,7,191
2024-08-26,SKU-SMA-190,1505,0,21,602
2024-08-26,SKU-SMA-191,382,0,14,319
2024-08-26,SKU-SMA-192,229,0,7,191
2024-08-26,SKU-SMA-193,1108,0,21,277
2024-08-26,SKU-SMA-194,135,360,21,450
2024-08-26,SKU-SMA-195,1644,0,21,411
2024-08-26,SKU-SMA-196,1316,0,21,329
2024-08-26,SKU-SMA-197,644,736,28,921
2024-08-26,SKU-SMA-198,122,326,21,408
2024-08-26,SKU-SMA-199,119,319,14,399
2024-08-26,SKU-SMA-200,1127,0,14,451
2024-09-02,SKU-BED-001,134,359,14,449
2024-09-02,SKU-BED-002,220,587,28,734
2024-09-02,SKU-BED-003,3096,0,28,774
2024-09-02,SKU-BED-004,360,0,7,90
2024-09-02,SKU-BED-005,1152,0,28,461
2024-09-02,SKU-BED-006,336,384,21,480
2024-09-02,SKU-BED-007,788,0,21,657
2024-09-02,SKU-BED-008,191,510,28,638
2024-09-02,SKU-BED-009,452,516,21,646
2024-09-02,SKU-BED-010,945,0,21,378
2024-09-02,SKU-BED-011,795,0,21,663
2024-09-02,SKU-BED-012,462,0,28,385
2024-09-02,SKU-BED-013,405,0,7,162
2024-09-02,SKU-BED-014,2428,0,21,607
2024-09-02,SKU-BED-015,517,0,14,207
2024-09-02,SKU-BED-016,216,576,28,720
2024-09-02,SKU-BED-017,567,0,14,227
2024-09-02,SKU-BED-018,53,141,7,177
2024-09-02,SKU-BED-019,475,0,14,396
2024-09-02,SKU-BED-020,550,629,28,787
2024-09-02,SKU-BED-021,189,0,7,158
2024-09-02,SKU-BED-022,334,0,28,279
2024-09-02,SKU-BED-023,1220,0,14,305
2024-09-02,SKU-BED-024,2088,0,21,522
2024-09-02,SKU-BED-025,178,0,14,149
2024-09-02,SKU-BED-026,360,412,21,515
2024-09-02,SKU-BED-027,45,52,7,65
2024-09-02,SKU-BED-028,93,106,7,133
2024-09-02,SKU-BED-029,130,348,21,436
2024-09-02,SKU-BED-030,81,216,14,271
2024-09-02,SKU-BED-031,1484,0,21,371
2024-09-02,SKU-BED-032,254,0,7,212
2024-09-02,SKU-BED-033,42,112,7,140
2024-09-02,SKU-BED-034,885,0,28,354
2024-09-02,SKU-BED-035,111,296,28,370
2024-09-02,SKU-BED-036,421,481,28,602
2024-09-02,SKU-BED-037,361,412,21,516
2024-09-02,SKU-BED-038,1662,0,28,665
2024-09-02,SKU-BED-039,260,695,28,869
2024-09-02,SKU-BED-040,694,0,21,579
2024-09-02,SKU-FUR-041,705,0,14,282
2024-09-02,SKU-FUR-042,967,0,28,806
2024-09-02,SKU-FUR-043,146,389,21,487
2024-09-02,SKU-FUR-044,585,0,14,234
2024-09-02,SKU-FUR-045,31,83,7,104
2024-09-02,SKU-FUR-046,2200,0,28,880
2024-09-02,SKU-FUR-047,394,0,21,329
2024-09-02,SKU-FUR-048,1108,0,14,277
2024-09-02,SKU-FUR-049,945,0,14,378
2024-09-02,SKU-FUR-050,1268,0,14,317
2024-09-02,SKU-FUR-051,841,0,28,701
2024-09-02,SKU-FUR-052,573,0,28,478
2024-09-02,SKU-FUR-053,1095,0,21,438
2024-09-02,SKU-FUR-054,1408,0,21,352
2024-09-02,SKU-FUR-055,576,0,7,144
2024-09-02,SKU-FUR-056,305,0,7,122
2024-09-02,SKU-FUR-057,127,0,7,106
2024-09-02,SKU-FUR-058,262,0,14,219
2024-09-02,SKU-FUR-059,782,0,28,652
2024-09-02,SKU-FUR-060,126,336,14,421
2024-09-02,SKU-FUR-061,1248,0,14,312
2024-09-02,SKU-FUR-062,718,0,28,599
2024-09-02,SKU-FUR-063,66,76,7,95
2024-09-02,SKU-FUR-064,412,0,7,103
2024-09-02,SKU-FUR-065,275,314,21,393
2024-09-02,SKU-FUR-066,1170,0,21,468
2024-09-02,SKU-FUR-067,1032,0,28,413
2024-09-02,SKU-FUR-068,128,342,21,428
2024-09-02,SKU-FUR-069,218,0,7,182
2024-09-02,SKU-FUR-070,1104,0,14,276
2024-09-02,SKU-FUR-071,78,210,28,263
2024-09-02,SKU-FUR-072,560,0,14,224
2024-09-02,SKU-FUR-073,325,0,7,130
2024-09-02,SKU-FUR-074,498,0,28,415
2024-09-02,SKU-FUR-075,1307,0,21,523
2024-09-02,SKU-FUR-076,261,299,21,374
2024-09-02,SKU-FUR-077,108,124,7,155
2024-09-02,SKU-FUR-078,905,0,21,362
2024-09-02,SKU-FUR-079,1727,0,21,691
2024-09-02,SKU-FUR-080,387,0,7,155
2024-09-02,SKU-DEC-081,85,97,7,122
2024-09-02,SKU-DEC-082,125,333,21,417
2024-09-02,SKU-DEC-083,274,0,14,229
2024-09-02,SKU-DEC-084,487,0,28,406
2024-09-02,SKU-DEC-085,55,147,7,184
